date,FEX,ITOT,IVV,IWB,IWV,IYY,MGC,RSP,SCHB,SPY,VONE,VOO,VTI,VV
2010-09-22,21.1441357731145,20.8736431930224,90.5585789860571,50.7411355645939,54.5979077360466,23.0840868410285,30.9254524241362,34.2883722282388,10.8593036912318,89.7269501027712,41.5635762053412,82.609814798638,46.4957892254377,41.4902136601956
2010-09-23,20.9806987058273,20.704799519071,89.8149338017565,50.3345773577478,54.1221747675967,22.8879410227034,30.6514815479904,34.0253741670442,10.7666776240036,88.9991365240701,41.1356683695053,81.9326617660432,46.0956533457007,41.1469234567343
2010-09-24,21.4521846957499,21.1301750924742,91.5842215442516,51.3636326256863,55.2822274192191,23.3727514502046,31.2453490540869,34.8143683506279,10.9988442600432,90.8344964950554,41.9914840411771,83.5916787648507,47.0695840769805,41.9660298491792
2010-09-27,21.3477903386345,21.0402061460311,91.16265095698,51.1691654884381,55.0779927974546,23.2790485944691,31.1020217648479,34.6828693200306,10.950726822522,90.3993872320718,42.0641476359417,83.1930156650564,46.8685007547104,41.7975238019836
2010-09-28,21.5120830973734,21.1540908883642,91.5683132202036,51.3636326256863,55.3557518830543,23.4012697106459,31.229423799727,34.9294300024005,11.0068638329634,90.7158293974831,41.8380831188963,83.7351974807766,47.1323220735288,42.0061503366067
2010-09-29,21.4692985247852,21.0890138927453,91.3376425215078,51.2907074492182,55.2658886494779,23.360529338587,31.111497291192,34.8883365553388,10.990824687123,90.5576110836395,41.9430416446674,83.3365343809824,47.0534974111989,41.8857888743242
2010-09-30,21.4094001231616,21.0524080827097,91.0672010126921,51.1691654884381,55.1025009520663,23.3034928177045,31.0462833745883,34.8308057294525,10.9667659683624,90.2886327510641,41.8138619206414,83.2089621890482,46.9489340836185,41.7894997044981
2010-10-01,21.4864123538205,21.1313139398975,91.4728632759157,51.379838220457,55.3639212679249,23.3895364834929,31.2134985453671,34.9294300024005,11.0108736194235,90.6683655646472,41.9995577739287,83.4959996209001,47.1580607387793,41.9580057516937
2010-10-04,21.2844691712039,20.9580464390623,90.7888053418524,50.9909039459605,54.8982663303018,23.2138639991748,30.9348065940692,34.6499945623813,10.9218563600093,89.988015818782,41.652387265609,82.7943525652622,46.7398074284576,41.6290177547881
2010-10-05,21.74311978935,21.4009767404933,92.5784917972507,52.0037536191283,56.0501495970537,23.6742302034407,31.5638541412845,35.3896766094909,11.1351769996864,91.7996434777976,42.5001292045292,84.6090669955255,47.7130507082448,42.4554997957949
2010-10-06,21.6489937296558,21.3566430372279,92.5944001212987,51.9551368348163,55.9766251332185,23.6497859802053,31.5638541412845,35.266396268306,11.1263554694742,91.791730861233,42.4436130752678,84.4655482795996,47.6647907109,42.4394516008238
2010-10-07,21.6096319228747,21.353389187447,92.5069043390348,51.8984172531189,55.927608823995,23.6212677197641,31.5240410053848,35.2499588894813,11.1111182809259,91.6809763802253,42.4274656097646,84.4208980124226,47.6012483810626,42.3832829184253
2010-10-08,21.8286889345265,21.5242163009466,93.0000623845223,52.2225291485326,56.2788923734299,23.7720070963821,31.7310693120632,35.5211756400882,11.1913140101278,92.1951951956824,42.7100462560713,85.0585995068535,47.9221773634057,42.6480781354469
2010-10-11,21.8629165925971,21.4713412420062,93.1034664908342,52.2873515276153,56.336078067524,23.7923772824115,31.6992188033435,35.6197999130361,11.199333583048,92.2822173647205,42.823078514594,84.9152402561675,47.9945673594229,42.6962227203599
2010-10-12,21.9570426522913,21.6031221581345,93.389816323698,52.4575102727075,56.5403126892885,23.890154175353,31.8425460925824,35.7430802542211,11.243441234109,92.5670146015975,42.9361107731167,85.4095824999123,48.1634773501298,42.840656475099
2010-10-13,22.1367378571619,21.8129954690054,94.0818284197853,52.846444547204,56.9814594722999,24.0653377752063,32.1053127895204,36.0307343836526,11.3356663226912,93.286915563734,43.2994287469396,85.9198712676489,48.5415139959975,43.1616203745191
2010-10-14,22.0426117974678,21.6706395410891,93.8432035590655,52.6843885994971,56.8017330051471,23.9797829938826,31.9858733818213,35.8458138718752,11.2875488851701,92.9230087743834,42.9603319713715,85.6009407878135,48.4128206697447,43.0252107172655
